,preco,quartos,area,zona,tipo
2633,1900.0,2.0,120.0,norte,Casa
2634,4671.0,2.0,120.0,leste,Casa
2635,2790.0,2.0,120.0,leste,Casa
2636,5700.0,3.0,120.0,leste,Casa
2637,3200.0,3.0,120.0,leste,Casa
2638,3800.0,2.0,120.0,leste,Casa
2639,3008.0,3.0,120.0,leste,Casa
2640,2600.0,3.0,120.0,leste,Apartamento
2641,2600.0,4.0,120.0,leste,Casa
2642,1800.0,3.0,120.0,leste,Casa
2643,2100.0,1.0,120.0,leste,Casa
2644,1400.0,1.0,120.0,leste,Casa
2645,3500.0,3.0,120.0,leste,Casa
2646,3000.0,2.0,120.0,leste,Casa
2647,2400.0,3.0,120.0,leste,Casa
2648,2800.0,3.0,120.0,oeste,Apartamento
2649,3000.0,4.0,120.0,oeste,Apartamento
2650,3600.0,3.0,120.0,oeste,Apartamento
2651,3500.0,2.0,120.0,oeste,Apartamento
2652,6200.0,2.0,120.0,oeste,Apartamento
2653,4500.0,3.0,120.0,oeste,Apartamento
2654,2800.0,3.0,120.0,oeste,Apartamento
2655,4600.0,3.0,120.0,oeste,Apartamento
2656,3300.0,2.0,120.0,oeste,Apartamento
2657,3912.0,3.0,120.0,oeste,Apartamento
2658,2200.0,2.0,120.0,oeste,Casa
2659,4550.0,3.0,120.0,oeste,Casa
2660,3300.0,2.0,120.0,oeste,Apartamento
2661,4350.0,2.0,121.0,sul,Apartamento
2662,6920.0,2.0,121.0,sul,Apartamento
2663,11500.0,3.0,121.0,oeste,Apartamento
2664,9800.0,3.0,122.0,sul,Apartamento
2665,2850.0,2.0,122.0,norte,Casa
2666,3900.0,3.0,122.0,leste,Apartamento
2667,5700.0,3.0,122.0,leste,Apartamento
2668,6750.0,3.0,122.0,oeste,Casa
2669,3600.0,3.0,123.0,sul,Apartamento
2670,6130.0,2.0,123.0,leste,Apartamento
2671,2810.0,3.0,123.0,oeste,Casa
2672,6300.0,3.0,124.0,sul,Apartamento
2673,3520.0,2.0,124.0,sul,Apartamento
2674,7500.0,2.0,124.0,sul,Casa
2675,6900.0,2.0,124.0,oeste,Apartamento
2676,1750.0,3.0,124.0,oeste,Apartamento
2677,7700.0,3.0,125.0,sul,Casa
2678,8500.0,3.0,125.0,sul,Casa
2679,4000.0,3.0,125.0,sul,Casa
2680,2800.0,3.0,125.0,sul,Apartamento
2681,4900.0,3.0,125.0,norte,Casa
2682,5500.0,3.0,125.0,norte,Apartamento
2683,4800.0,3.0,125.0,norte,Casa
2684,2400.0,4.0,125.0,norte,Casa
2685,4000.0,2.0,125.0,norte,Casa
2686,3000.0,3.0,125.0,norte,Casa
2687,2440.0,3.0,125.0,norte,Casa
2688,4200.0,2.0,125.0,norte,Apartamento
2689,2782.0,2.0,125.0,leste,Casa
2690,3000.0,2.0,125.0,leste,Casa
2691,5000.0,3.0,125.0,leste,Casa
2692,3290.0,2.0,125.0,leste,Casa
2693,4900.0,4.0,125.0,oeste,Casa
2694,2900.0,3.0,125.0,oeste,Apartamento
2695,3600.0,3.0,125.0,oeste,Apartamento
2696,1499.0,3.0,125.0,oeste,Apartamento
2697,6000.0,3.0,125.0,oeste,Apartamento
2698,8000.0,3.0,126.0,sul,Apartamento
2699,4500.0,3.0,126.0,sul,Apartamento
2700,4500.0,3.0,126.0,sul,Apartamento
2701,5500.0,3.0,126.0,sul,Apartamento
2702,3000.0,2.0,126.0,norte,Casa
2703,2700.0,3.0,126.0,norte,Apartamento
2704,4500.0,3.0,126.0,oeste,Apartamento
2705,3750.0,3.0,126.0,oeste,Apartamento
2706,2750.0,2.0,127.0,sul,Casa
2707,6330.0,3.0,127.0,sul,Apartamento
2708,7000.0,3.0,127.0,sul,Apartamento
2709,6000.0,3.0,127.0,sul,Apartamento
2710,8200.0,3.0,127.0,sul,Apartamento
2711,4600.0,3.0,127.0,oeste,Apartamento
2712,4800.0,3.0,127.0,oeste,Apartamento
2713,4500.0,3.0,128.0,sul,Apartamento
2714,2770.0,3.0,128.0,sul,Apartamento
2715,7400.0,4.0,128.0,sul,Apartamento
2716,3360.0,3.0,128.0,norte,Apartamento
2718,9000.0,4.0,129.0,sul,Apartamento
2720,5500.0,3.0,130.0,sul,Apartamento
2721,12500.0,3.0,130.0,sul,Apartamento
2722,8000.0,3.0,130.0,sul,Apartamento
2723,8000.0,3.0,130.0,sul,Apartamento
2724,3800.0,3.0,130.0,sul,Apartamento
2725,4650.0,3.0,130.0,sul,Apartamento
2726,6400.0,3.0,130.0,sul,Apartamento
2727,11500.0,3.0,130.0,sul,Apartamento
2728,4182.0,2.0,130.0,sul,Apartamento
2729,6500.0,3.0,130.0,sul,Apartamento
2730,3600.0,3.0,130.0,sul,Apartamento
2731,6400.0,3.0,130.0,sul,Apartamento
2732,3200.0,3.0,130.0,norte,Casa
2733,3000.0,3.0,130.0,norte,Casa
2734,7270.0,3.0,130.0,norte,Casa
2735,3100.0,3.0,130.0,norte,Apartamento
2736,1500.0,2.0,130.0,norte,Casa
2737,1600.0,2.0,130.0,norte,Casa
2738,2000.0,2.0,130.0,norte,Casa
2739,4500.0,2.0,130.0,norte,Apartamento
2740,2360.0,2.0,130.0,norte,Casa
2741,3055.0,3.0,130.0,leste,Casa
2742,5490.0,3.0,130.0,leste,Apartamento
2743,2800.0,3.0,130.0,leste,Apartamento
2744,4489.0,3.0,130.0,leste,Apartamento
2745,2900.0,2.0,130.0,leste,Casa
2746,1600.0,2.0,130.0,leste,Casa
2747,2500.0,3.0,130.0,leste,Casa
2748,4133.0,3.0,130.0,leste,Apartamento
2749,6500.0,4.0,130.0,oeste,Apartamento
2750,4290.0,3.0,130.0,oeste,Apartamento
2751,2900.0,2.0,130.0,oeste,Casa
2752,4500.0,3.0,130.0,oeste,Apartamento
2753,4200.0,3.0,130.0,oeste,Casa
2754,3300.0,3.0,131.0,leste,Apartamento
2755,2980.0,3.0,132.0,norte,Casa
2756,3200.0,4.0,132.0,leste,Casa
2757,4500.0,3.0,132.0,leste,Apartamento
2758,3400.0,3.0,132.0,leste,Casa
2759,3598.0,3.0,133.0,sul,Apartamento
2760,3800.0,3.0,133.0,oeste,Casa
2761,3600.0,3.0,134.0,sul,Apartamento
2762,2920.0,2.0,134.0,sul,Casa
2763,7200.0,3.0,134.0,sul,Apartamento
2764,4600.0,3.0,134.0,sul,Apartamento
2765,4000.0,3.0,134.0,leste,Casa
2766,12000.0,1.0,134.0,oeste,Apartamento
2767,8000.0,3.0,134.0,oeste,Apartamento
2768,4500.0,3.0,134.0,oeste,Apartamento
2769,7500.0,3.0,134.0,oeste,Apartamento
2770,5000.0,4.0,134.0,oeste,Apartamento
2771,3500.0,4.0,134.0,oeste,Apartamento
2772,8200.0,3.0,134.0,oeste,Apartamento
2773,5500.0,3.0,135.0,sul,Apartamento
2774,8000.0,3.0,135.0,sul,Apartamento
2775,4300.0,2.0,135.0,sul,Apartamento
2776,3990.0,3.0,135.0,sul,Casa
2777,7820.0,3.0,135.0,norte,Apartamento
2778,2800.0,3.0,135.0,norte,Apartamento
2779,4500.0,3.0,135.0,norte,Apartamento
2780,4000.0,3.0,135.0,leste,Apartamento
2781,4690.0,3.0,135.0,oeste,Casa
2782,3000.0,2.0,136.0,sul,Casa
2783,8500.0,3.0,136.0,sul,Apartamento
2784,3000.0,3.0,136.0,norte,Casa
2785,3060.0,4.0,136.0,oeste,Apartamento
2786,8200.0,4.0,136.0,oeste,Apartamento
2787,7500.0,3.0,136.0,oeste,Apartamento
2788,8000.0,3.0,137.0,sul,Apartamento
2791,8000.0,3.0,138.0,sul,Apartamento
2792,3880.0,2.0,138.0,sul,Casa
2793,4500.0,3.0,138.0,norte,Apartamento
2794,3800.0,2.0,139.0,sul,Casa
2795,6900.0,2.0,140.0,sul,Apartamento
2797,3750.0,3.0,140.0,sul,Apartamento
2798,3100.0,3.0,140.0,sul,Casa
2799,6200.0,3.0,140.0,sul,Apartamento
2800,7750.0,2.0,140.0,sul,Apartamento
2801,7000.0,2.0,140.0,sul,Apartamento
2802,3750.0,3.0,140.0,sul,Apartamento
2803,6300.0,3.0,140.0,sul,Apartamento
2804,3100.0,3.0,140.0,sul,Casa
2805,6500.0,3.0,140.0,sul,Casa
2806,8440.0,3.0,140.0,sul,Casa
2807,3800.0,2.0,140.0,sul,Casa
2808,3000.0,4.0,140.0,sul,Apartamento
2809,7270.0,3.0,140.0,sul,Apartamento
2810,3900.0,2.0,140.0,sul,Casa
2811,6000.0,2.0,140.0,sul,Apartamento
2812,4820.0,3.0,140.0,sul,Casa
2813,2800.0,2.0,140.0,norte,Casa
2814,3073.0,4.0,140.0,norte,Apartamento
2815,2500.0,2.0,140.0,leste,Casa
2816,3000.0,2.0,140.0,leste,Casa
2817,3550.0,3.0,140.0,leste,Casa
2818,7000.0,3.0,140.0,leste,Casa
2819,3500.0,3.0,140.0,leste,Casa
2820,4500.0,3.0,140.0,leste,Casa
2821,8440.0,3.0,140.0,oeste,Casa
2822,4800.0,3.0,140.0,oeste,Casa
2823,3700.0,3.0,140.0,oeste,Apartamento
2824,5500.0,3.0,140.0,oeste,Apartamento
2825,8000.0,3.0,140.0,oeste,Apartamento
2826,4800.0,3.0,140.0,oeste,Casa
2827,9800.0,3.0,140.0,oeste,Apartamento
2828,4591.0,3.0,140.0,oeste,Apartamento
2829,3850.0,3.0,140.0,oeste,Apartamento
2830,3500.0,3.0,141.0,sul,Apartamento
2831,7000.0,4.0,141.0,sul,Casa
2832,3480.0,3.0,141.0,norte,Apartamento
2833,5913.0,2.0,141.0,oeste,Apartamento
2834,4250.0,3.0,141.0,oeste,Apartamento
2835,5250.0,4.0,142.0,sul,Casa
2836,5490.0,2.0,142.0,sul,Casa
2837,5000.0,4.0,142.0,norte,Casa
2838,4000.0,4.0,142.0,norte,Apartamento
2839,8800.0,2.0,142.0,oeste,Apartamento
2840,6500.0,4.0,143.0,sul,Apartamento
2841,3500.0,2.0,143.0,norte,Casa
2842,5450.0,3.0,143.0,leste,Apartamento
2843,8000.0,3.0,144.0,sul,Apartamento
2844,3500.0,4.0,144.0,sul,Casa
2845,4000.0,3.0,144.0,sul,Casa
2846,4875.0,3.0,144.0,norte,Casa
2847,4200.0,3.0,144.0,norte,Apartamento
2848,3255.0,3.0,144.0,leste,Casa
2849,5265.0,4.0,144.0,oeste,Casa
2850,4500.0,3.0,145.0,sul,Apartamento
2851,6500.0,4.0,145.0,sul,Apartamento
2852,3750.0,3.0,145.0,sul,Apartamento
2853,8000.0,3.0,145.0,sul,Apartamento
2854,2880.0,2.0,145.0,sul,Casa
2855,5000.0,3.0,145.0,norte,Casa
2856,4000.0,3.0,145.0,norte,Casa
2857,2500.0,3.0,145.0,leste,Casa
2858,3500.0,3.0,145.0,oeste,Apartamento
2859,4690.0,3.0,145.0,oeste,Casa
2860,4300.0,3.0,146.0,norte,Casa
2862,4000.0,2.0,146.0,oeste,Casa
2864,4800.0,3.0,147.0,sul,Casa
2865,6750.0,3.0,147.0,sul,Apartamento
2866,2712.0,3.0,147.0,norte,Apartamento
2867,2800.0,3.0,147.0,norte,Casa
2868,4000.0,3.0,147.0,leste,Casa
2869,8500.0,3.0,147.0,oeste,Apartamento
2870,10500.0,4.0,148.0,sul,Casa
2871,3000.0,4.0,148.0,sul,Apartamento
2872,4500.0,3.0,148.0,norte,Apartamento
2873,4500.0,3.0,148.0,norte,Casa
2874,4000.0,3.0,148.0,leste,Casa
2875,3000.0,4.0,149.0,oeste,Apartamento
2876,5000.0,1.0,150.0,sul,Apartamento
2877,3000.0,3.0,150.0,sul,Casa
2878,7500.0,4.0,150.0,sul,Apartamento
2879,4800.0,3.0,150.0,sul,Casa
2880,3200.0,3.0,150.0,sul,Casa
2881,9500.0,3.0,150.0,sul,Casa
2882,8000.0,3.0,150.0,sul,Apartamento
2883,4010.0,3.0,150.0,sul,Casa
2884,7880.0,3.0,150.0,sul,Apartamento
2885,5000.0,3.0,150.0,sul,Casa
2886,7250.0,2.0,150.0,sul,Casa
2887,3300.0,4.0,150.0,sul,Casa
2888,4000.0,4.0,150.0,sul,Apartamento
2889,2700.0,3.0,150.0,sul,Apartamento
2890,3360.0,5.0,150.0,sul,Casa
2891,3900.0,3.0,150.0,sul,Casa
2892,4125.0,4.0,150.0,sul,Casa
2893,5700.0,3.0,150.0,sul,Casa
2894,3200.0,3.0,150.0,norte,Casa
2895,4000.0,3.0,150.0,norte,Casa
2896,2560.0,1.0,150.0,norte,Casa
2897,8250.0,3.0,150.0,norte,Apartamento
2898,3997.0,3.0,150.0,norte,Casa
2899,4000.0,3.0,150.0,norte,Casa
2901,3000.0,2.0,150.0,norte,Casa
2902,2500.0,2.0,150.0,norte,Casa
2903,6000.0,3.0,150.0,norte,Casa
2904,2550.0,2.0,150.0,norte,Casa
2905,3500.0,3.0,150.0,norte,Casa
2906,3500.0,3.0,150.0,norte,Casa
2907,6000.0,3.0,150.0,norte,Casa
2908,3200.0,3.0,150.0,norte,Apartamento
2909,2640.0,3.0,150.0,norte,Casa
2910,2950.0,4.0,150.0,leste,Apartamento
2911,4690.0,2.0,150.0,leste,Casa
2912,2900.0,3.0,150.0,leste,Casa
2913,3900.0,3.0,150.0,leste,Casa
2914,4380.0,5.0,150.0,leste,Casa
2915,2120.0,3.0,150.0,leste,Casa
2916,1955.0,2.0,150.0,leste,Casa
2917,2000.0,2.0,150.0,leste,Casa
2918,2462.0,3.0,150.0,leste,Casa
2919,3300.0,3.0,150.0,leste,Casa
2920,2800.0,3.0,150.0,leste,Casa
2921,2500.0,3.0,150.0,leste,Casa
2922,4250.0,3.0,150.0,leste,Casa
2923,2000.0,2.0,150.0,leste,Casa
2924,2450.0,3.0,150.0,leste,Casa
2925,3500.0,3.0,150.0,leste,Casa
2926,4000.0,2.0,150.0,leste,Casa
2927,4500.0,3.0,150.0,oeste,Apartamento
2928,4500.0,3.0,150.0,oeste,Apartamento
2929,5630.0,3.0,150.0,oeste,Casa
2930,7050.0,3.0,150.0,oeste,Apartamento
2931,10500.0,4.0,150.0,oeste,Casa
2932,3160.0,3.0,150.0,oeste,Casa
2933,5500.0,3.0,150.0,oeste,Apartamento
2934,8800.0,2.0,150.0,oeste,Apartamento
2935,3392.0,4.0,150.0,oeste,Casa
2936,4400.0,4.0,150.0,oeste,Apartamento
2937,4124.0,2.0,150.0,oeste,Casa
2938,3940.0,3.0,151.0,oeste,Casa
2939,2750.0,3.0,152.0,oeste,Apartamento
2940,9500.0,3.0,152.0,oeste,Apartamento
2941,8720.0,2.0,153.0,sul,Apartamento
2942,6600.0,4.0,153.0,sul,Apartamento
2943,5473.0,3.0,153.0,norte,Apartamento
2944,2599.0,3.0,153.0,norte,Casa
2945,3750.0,4.0,153.0,oeste,Apartamento
2946,7000.0,2.0,154.0,sul,Apartamento
2947,8000.0,3.0,154.0,sul,Apartamento
2948,11420.0,2.0,154.0,sul,Apartamento
2949,4500.0,3.0,154.0,sul,Apartamento
2950,3731.0,3.0,154.0,sul,Apartamento
2951,3098.0,3.0,154.0,norte,Casa
2952,5750.0,6.0,154.0,oeste,Casa
2953,5850.0,4.0,155.0,sul,Casa
2954,3300.0,3.0,155.0,sul,Casa
2955,2900.0,2.0,155.0,leste,Casa
2956,3800.0,3.0,155.0,leste,Casa
2957,3700.0,3.0,155.0,leste,Casa
2958,4200.0,3.0,155.0,leste,Casa
2959,5500.0,3.0,155.0,oeste,Apartamento
2960,3100.0,3.0,155.0,oeste,Casa
2961,4000.0,3.0,155.0,oeste,Apartamento
2962,9700.0,2.0,156.0,sul,Apartamento
2963,5500.0,4.0,156.0,oeste,Apartamento
2964,6000.0,2.0,156.0,oeste,Apartamento
2965,5400.0,4.0,156.0,oeste,Apartamento
2967,8000.0,3.0,157.0,sul,Apartamento
2968,4830.0,3.0,157.0,norte,Casa
2969,8670.0,4.0,157.0,oeste,Apartamento
2970,3200.0,3.0,157.0,oeste,Casa
2971,4500.0,4.0,157.0,oeste,Apartamento
2972,9250.0,4.0,157.0,oeste,Apartamento
2973,4000.0,3.0,158.0,leste,Apartamento
2974,6400.0,3.0,159.0,sul,Apartamento
2975,3468.0,2.0,160.0,sul,Apartamento
2976,1600.0,2.0,160.0,sul,Apartamento
2977,2950.0,2.0,160.0,sul,Casa
2978,3500.0,3.0,160.0,sul,Apartamento
2979,6870.0,2.0,160.0,sul,Apartamento
2981,5330.0,3.0,160.0,sul,Apartamento
2982,3690.0,3.0,160.0,sul,Apartamento
2983,4905.0,3.0,160.0,sul,Casa
2984,6375.0,3.0,160.0,sul,Apartamento
2985,9000.0,3.0,160.0,sul,Apartamento
2987,9990.0,2.0,160.0,sul,Casa
2988,7000.0,3.0,160.0,sul,Apartamento
2990,3850.0,3.0,160.0,sul,Casa
2991,7225.0,6.0,160.0,norte,Casa
2992,3997.0,3.0,160.0,norte,Casa
2993,3900.0,3.0,160.0,norte,Casa
2994,3330.0,4.0,160.0,norte,Apartamento
2995,5800.0,2.0,160.0,norte,Apartamento
2996,5000.0,3.0,160.0,norte,Casa
2997,6000.0,3.0,160.0,norte,Casa
2998,2500.0,2.0,160.0,norte,Casa
2999,7750.0,4.0,160.0,leste,Casa
3000,1550.0,2.0,160.0,leste,Casa
3001,4500.0,3.0,160.0,leste,Casa
3002,8175.0,3.0,160.0,oeste,Apartamento
3003,4500.0,3.0,160.0,oeste,Apartamento
3004,3950.0,3.0,160.0,oeste,Casa
3005,6500.0,3.0,160.0,oeste,Casa
3006,12000.0,3.0,160.0,oeste,Casa
3007,5000.0,3.0,160.0,oeste,Apartamento
3008,4396.0,3.0,160.0,oeste,Casa
3009,3500.0,3.0,160.0,oeste,Casa
3010,2910.0,4.0,160.0,oeste,Casa
3011,4499.0,4.0,160.0,oeste,Casa
3013,2584.0,2.0,161.0,sul,Apartamento
3014,3100.0,3.0,161.0,oeste,Casa
3015,3900.0,3.0,162.0,sul,Casa
3018,9000.0,3.0,162.0,oeste,Apartamento
3019,4900.0,3.0,163.0,sul,Casa
3020,2650.0,3.0,163.0,norte,Casa
3021,3300.0,3.0,163.0,leste,Apartamento
3022,10590.0,2.0,164.0,sul,Apartamento
3023,8000.0,3.0,165.0,sul,Apartamento
3024,11500.0,2.0,165.0,sul,Apartamento
3025,2920.0,2.0,165.0,leste,Casa
3026,11380.0,3.0,165.0,leste,Apartamento
3027,4690.0,4.0,165.0,oeste,Apartamento
3028,6750.0,3.0,165.0,oeste,Casa
3030,2650.0,3.0,166.0,leste,Apartamento
3031,8800.0,3.0,166.0,oeste,Apartamento
3032,3937.0,3.0,166.0,oeste,Casa
3033,3500.0,2.0,166.0,oeste,Apartamento
3034,5800.0,3.0,167.0,sul,Casa
3035,11600.0,3.0,168.0,sul,Apartamento
3036,5630.0,3.0,168.0,sul,Apartamento
3037,7900.0,3.0,168.0,sul,Apartamento
3038,8000.0,3.0,168.0,sul,Apartamento
3041,6650.0,3.0,168.0,sul,Apartamento
3042,6870.0,3.0,168.0,sul,Apartamento
3043,8000.0,3.0,168.0,oeste,Apartamento
3045,7700.0,4.0,168.0,oeste,Casa
3046,10000.0,3.0,168.0,oeste,Apartamento
3047,2700.0,4.0,168.0,oeste,Apartamento
3048,8900.0,3.0,169.0,sul,Apartamento
3050,5000.0,3.0,169.0,oeste,Casa
3051,5400.0,3.0,169.0,oeste,Apartamento
3052,10000.0,4.0,170.0,sul,Apartamento
3053,13000.0,4.0,170.0,sul,Casa
3054,5410.0,4.0,170.0,sul,Apartamento
3055,5500.0,3.0,170.0,sul,Apartamento
3056,12000.0,3.0,170.0,sul,Casa
3057,10230.0,3.0,170.0,sul,Apartamento
3058,4800.0,4.0,170.0,sul,Apartamento
3059,5500.0,3.0,170.0,sul,Apartamento
3060,3300.0,3.0,170.0,norte,Casa
3061,2400.0,3.0,170.0,norte,Casa
3062,3000.0,2.0,170.0,leste,Casa
3063,4200.0,4.0,170.0,leste,Casa
3064,3200.0,3.0,170.0,leste,Casa
3065,4900.0,3.0,170.0,leste,Casa
3066,5440.0,4.0,170.0,leste,Apartamento
3067,5000.0,4.0,170.0,leste,Casa
3068,7000.0,4.0,170.0,leste,Apartamento
3069,7030.0,3.0,170.0,oeste,Apartamento
3070,4500.0,3.0,170.0,oeste,Apartamento
3071,3700.0,2.0,170.0,oeste,Casa
3072,3100.0,3.0,170.0,oeste,Casa
3073,9000.0,3.0,170.0,oeste,Apartamento
3074,4837.0,3.0,170.0,oeste,Casa
3075,7900.0,3.0,170.0,oeste,Apartamento
3076,5500.0,3.0,171.0,norte,Casa
3077,7000.0,3.0,171.0,oeste,Casa
3078,3200.0,3.0,172.0,norte,Casa
3079,2831.0,3.0,172.0,leste,Casa
3080,5507.0,4.0,173.0,norte,Apartamento
3081,7000.0,3.0,174.0,sul,Apartamento
3082,10000.0,4.0,174.0,sul,Apartamento
3083,8000.0,3.0,175.0,sul,Apartamento
3084,6550.0,4.0,175.0,sul,Apartamento
3085,7250.0,3.0,175.0,oeste,Apartamento
3086,4840.0,3.0,175.0,oeste,Casa
3087,2835.0,2.0,176.0,sul,Casa
3088,3656.0,3.0,176.0,norte,Apartamento
3089,2936.0,4.0,176.0,oeste,Apartamento
3090,6000.0,3.0,176.0,oeste,Apartamento
3091,3517.0,3.0,177.0,norte,Casa
3092,5000.0,3.0,177.0,oeste,Apartamento
3093,4725.0,4.0,179.0,sul,Apartamento
3094,5500.0,3.0,180.0,sul,Apartamento
3095,3300.0,4.0,180.0,sul,Casa
3096,4530.0,3.0,180.0,sul,Apartamento
3097,4000.0,3.0,180.0,sul,Casa
3098,2920.0,2.0,180.0,sul,Casa
3099,10000.0,4.0,180.0,sul,Apartamento
3100,7500.0,3.0,180.0,sul,Casa
3101,13130.0,4.0,180.0,sul,Apartamento
3102,3307.0,4.0,180.0,norte,Casa
3103,4700.0,2.0,180.0,norte,Casa
3104,2450.0,2.0,180.0,norte,Casa
3105,3200.0,3.0,180.0,norte,Casa
3106,4600.0,3.0,180.0,norte,Casa
3107,5200.0,7.0,180.0,norte,Casa
3108,1930.0,2.0,180.0,norte,Casa
3109,5000.0,3.0,180.0,leste,Casa
3110,4000.0,3.0,180.0,leste,Casa
3111,3355.0,5.0,180.0,leste,Casa
3112,3880.0,3.0,180.0,leste,Casa
3113,3000.0,3.0,180.0,leste,Casa
3114,3800.0,3.0,180.0,leste,Casa
3115,4000.0,3.0,180.0,leste,Casa
3116,4500.0,3.0,180.0,leste,Casa
3117,5200.0,2.0,180.0,leste,Casa
3118,9000.0,3.0,180.0,leste,Casa
3119,3000.0,3.0,180.0,leste,Casa
3120,6500.0,2.0,180.0,oeste,Casa
3121,2800.0,3.0,180.0,oeste,Apartamento
3122,5500.0,3.0,180.0,oeste,Apartamento
3124,9000.0,6.0,180.0,oeste,Casa
3125,3660.0,3.0,180.0,oeste,Apartamento
3127,6910.0,3.0,180.0,oeste,Apartamento
3128,3000.0,3.0,180.0,oeste,Casa
3129,9990.0,3.0,180.0,oeste,Casa
3130,3500.0,2.0,180.0,oeste,Casa
3132,6200.0,3.0,181.0,oeste,Apartamento
3133,2800.0,4.0,182.0,sul,Apartamento
3134,4880.0,3.0,182.0,leste,Casa
3135,3300.0,3.0,182.0,leste,Casa
3136,5500.0,3.0,183.0,sul,Apartamento
3137,3750.0,4.0,184.0,sul,Apartamento
3140,10000.0,3.0,185.0,sul,Casa
3141,8900.0,3.0,185.0,sul,Apartamento
3143,6000.0,3.0,185.0,oeste,Apartamento
3144,5350.0,3.0,186.0,sul,Apartamento
3145,6330.0,3.0,186.0,sul,Apartamento
3147,3072.0,3.0,186.0,leste,Casa
3148,6000.0,3.0,186.0,oeste,Apartamento
3149,7000.0,3.0,187.0,sul,Apartamento
3150,3300.0,3.0,187.0,norte,Casa
3151,5000.0,4.0,187.0,leste,Casa
3152,7500.0,1.0,188.0,oeste,Apartamento
3153,3200.0,3.0,189.0,sul,Casa
3154,8000.0,3.0,189.0,sul,Apartamento
3155,9000.0,3.0,189.0,norte,Apartamento
3156,10780.0,3.0,189.0,oeste,Apartamento
3157,8000.0,4.0,189.0,oeste,Apartamento
3159,4900.0,4.0,190.0,sul,Apartamento
3160,3375.0,4.0,190.0,sul,Casa
3161,4500.0,3.0,190.0,sul,Apartamento
3162,7528.0,3.0,190.0,sul,Casa
3163,7425.0,4.0,190.0,sul,Apartamento
3164,9060.0,3.0,190.0,sul,Casa
3165,2300.0,3.0,190.0,norte,Casa
3166,5000.0,3.0,190.0,norte,Apartamento
3167,3116.0,3.0,190.0,leste,Casa
3168,4000.0,3.0,190.0,leste,Casa
3169,2800.0,1.0,190.0,leste,Casa
3170,1500.0,3.0,190.0,leste,Casa
3171,8500.0,4.0,190.0,oeste,Casa
3172,6200.0,3.0,190.0,oeste,Apartamento
3174,3000.0,4.0,193.0,oeste,Apartamento
3175,3000.0,4.0,193.0,oeste,Apartamento
3176,4800.0,3.0,195.0,sul,Casa
3177,6650.0,3.0,195.0,norte,Casa
3178,6650.0,3.0,195.0,norte,Casa
3179,4125.0,4.0,195.0,leste,Casa
3180,2448.0,4.0,195.0,leste,Apartamento
3181,7850.0,4.0,195.0,oeste,Casa
3182,3200.0,3.0,195.0,oeste,Casa
3183,3200.0,3.0,195.0,oeste,Casa
3184,6400.0,6.0,195.0,oeste,Casa
3185,12000.0,3.0,195.0,oeste,Apartamento
3186,4730.0,4.0,196.0,sul,Apartamento
3187,5070.0,3.0,196.0,sul,Apartamento
3188,3500.0,5.0,197.0,leste,Casa
3189,3200.0,3.0,198.0,sul,Casa
3190,6500.0,4.0,198.0,norte,Apartamento
3191,4690.0,4.0,198.0,leste,Apartamento
3192,2850.0,4.0,198.0,oeste,Apartamento
3193,6500.0,3.0,198.0,oeste,Casa
3194,6834.0,3.0,198.0,oeste,Casa
3195,3990.0,3.0,199.0,norte,Casa
3196,9000.0,4.0,199.0,oeste,Apartamento
3197,3847.0,3.0,200.0,sul,Casa
3198,7000.0,5.0,200.0,sul,Casa
3199,4840.0,3.0,200.0,sul,Casa
3200,4410.0,5.0,200.0,sul,Casa
3201,4999.0,3.0,200.0,sul,Casa
3202,3952.0,4.0,200.0,sul,Apartamento
3203,5800.0,3.0,200.0,sul,Casa
3204,11000.0,4.0,200.0,sul,Apartamento
3205,4500.0,3.0,200.0,sul,Apartamento
3206,5500.0,3.0,200.0,sul,Apartamento
3207,4500.0,5.0,200.0,sul,Casa
3208,4875.0,3.0,200.0,sul,Casa
3209,3200.0,3.0,200.0,sul,Casa
3210,4875.0,3.0,200.0,sul,Casa
3211,11000.0,4.0,200.0,sul,Apartamento
3212,3379.0,4.0,200.0,sul,Casa
3213,7300.0,3.0,200.0,sul,Casa
3214,3200.0,3.0,200.0,sul,Casa
3215,4500.0,3.0,200.0,sul,Apartamento
3216,4800.0,3.0,200.0,sul,Casa
3217,3700.0,5.0,200.0,norte,Casa
3218,4725.0,2.0,200.0,norte,Casa
3219,4702.0,3.0,200.0,norte,Casa
3220,3200.0,4.0,200.0,norte,Casa
3221,6500.0,3.0,200.0,norte,Casa
3222,3346.0,4.0,200.0,norte,Casa
3223,4494.0,5.0,200.0,norte,Casa
3224,2800.0,4.0,200.0,norte,Casa
3225,3255.0,3.0,200.0,norte,Casa
3226,2000.0,3.0,200.0,norte,Casa
3227,4000.0,3.0,200.0,leste,Casa
3228,4000.0,3.0,200.0,leste,Casa
3229,4200.0,4.0,200.0,leste,Casa
3230,3160.0,3.0,200.0,leste,Casa
3231,4690.0,4.0,200.0,leste,Apartamento
3232,12000.0,3.0,200.0,leste,Casa
3233,3200.0,4.0,200.0,leste,Casa
3234,4060.0,4.0,200.0,leste,Casa
3235,6000.0,4.0,200.0,leste,Casa
3236,6420.0,4.0,200.0,leste,Apartamento
3237,4000.0,3.0,200.0,leste,Casa
3238,4357.0,5.0,200.0,leste,Casa
